38.628155	269.779155	-31.628
-14.621217	305.021114	-2.969
46.874319	102.448729	-43.576
-23.617446	133.874712	15.87
38.625473	359.9995	50.066
-0.466744	0.0023	17.329
38.0	360.0	49.156
-38.0	360.0	16.597
89.0	360.0	15.452
-89.0	360.0	-27.88
90.0	0.0	999999.0	Err Data
-90.0	360.0	999999.0	Err Data
